# blastn
# Iteration: 0
# Query: AE003852.1 Vibrio cholerae O1 biovar eltor str. N16961 chromosome I, complete sequence
# RID: R80APEP4015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 170 hits found
AE003852.1	CP002555.1	99.788	945	2	0	245143	246087	228136	229080	0.0	1735
AE003852.1	LT992492.1	98.730	945	12	0	245143	246087	2918047	2917103	0.0	1679
AE003852.1	LT992488.1	98.730	945	12	0	245143	246087	2918048	2917104	0.0	1679
AE003852.1	LT992486.1	98.730	945	12	0	245143	246087	2918046	2917102	0.0	1679
AE003852.1	X90547.1	98.730	945	12	0	245143	246087	183	1127	0.0	1679
AE003852.1	AB012956.1	98.730	945	12	0	245143	246087	7866	8810	0.0	1679
AE003852.1	U47542.1	98.730	945	12	0	245143	246087	5172	4228	0.0	1679
AE003852.1	CP028892.1	96.402	945	34	0	245143	246087	2834225	2833281	0.0	1557
AE003852.1	CP010811.1	96.296	945	35	0	245143	246087	3813204	3812260	0.0	1552
AE003852.1	LT897797.1	95.556	945	42	0	245143	246087	2844407	2843463	0.0	1513
AE003852.1	CP016987.1	95.344	945	44	0	245143	246087	2855383	2854439	0.0	1502
AE003852.1	CP024082.1	95.238	945	45	0	245143	246087	2870271	2869327	0.0	1496
AE003852.1	CP014043.2	95.132	945	46	0	245143	246087	881594	882538	0.0	1491
AE003852.1	LS997867.1	95.026	945	47	0	245143	246087	2706655	2705711	0.0	1485
AE003852.1	DQ915177.1	95.299	936	44	0	245152	246087	1	936	0.0	1485
AE003852.1	CP010812.1	94.921	945	48	0	245143	246087	3918964	3918020	0.0	1480
AE003852.1	AB012957.1	94.286	945	54	0	245143	246087	6694	7638	0.0	1447
AE003852.1	CP016383.1	93.968	945	57	0	245143	246087	3069743	3068799	0.0	1430
AE003852.1	CP022353.1	93.545	945	61	0	245143	246087	2653044	2652100	0.0	1408
AE003852.1	AF449194.1	95.711	816	35	0	245152	245967	4263	5078	0.0	1314
AE003852.1	AY238997.1	96.000	775	31	0	245313	246087	1	775	0.0	1260
AE003852.1	CP011464.1	80.553	941	173	8	245152	246087	270327	269392	0.0	715
AE003852.1	CP022741.1	80.170	943	175	10	245151	246087	2689890	2688954	0.0	695
AE003852.1	CP031492.1	79.574	940	184	8	245152	246087	471856	470921	0.0	665
AE003852.1	CP031487.1	79.574	940	184	8	245152	246087	524606	523671	0.0	665
AE003852.1	CP031490.1	79.574	940	184	8	245152	246087	471856	470921	0.0	665
AE003852.1	CP031498.1	79.574	940	184	8	245152	246087	471910	470975	0.0	665
AE003852.1	CP031479.1	79.574	940	184	8	245152	246087	524610	523675	0.0	665
AE003852.1	CP031496.1	79.574	940	184	8	245152	246087	471856	470921	0.0	665
AE003852.1	CP031485.1	79.574	940	184	8	245152	246087	524610	523675	0.0	665
AE003852.1	CP031494.1	79.574	940	184	8	245152	246087	471858	470923	0.0	665
AE003852.1	CP031481.1	79.574	940	184	8	245152	246087	524610	523675	0.0	665
AE003852.1	CP031488.1	79.574	940	184	8	245152	246087	471856	470921	0.0	665
AE003852.1	CP031483.1	79.574	940	184	8	245152	246087	524606	523671	0.0	665
AE003852.1	CP023433.1	79.574	940	184	8	245152	246087	471892	470957	0.0	665
AE003852.1	CP023293.1	79.574	940	184	8	245152	246087	471831	470896	0.0	665
AE003852.1	CP023291.1	79.574	940	184	8	245152	246087	471988	471053	0.0	665
AE003852.1	CP023289.1	79.574	940	184	8	245152	246087	471981	471046	0.0	665
AE003852.1	CP010080.1	79.574	940	184	8	245152	246087	524606	523671	0.0	665
AE003852.1	CP011466.1	79.574	940	184	8	245152	246087	440979	441914	0.0	665
AE003852.1	CP022103.1	79.427	943	180	11	245152	246087	2936666	2935731	0.0	654
AE003852.1	CP015512.1	79.303	947	186	7	245146	246087	221762	222703	0.0	654
AE003852.1	CP012739.1	79.506	932	181	7	245161	246087	3024484	3023558	0.0	654
AE003852.1	CP037931.1	79.197	947	187	7	245146	246087	143567	144508	0.0	649
AE003852.1	CP012881.1	79.399	932	182	8	245161	246087	1267707	1266781	0.0	649
AE003852.1	AE016795.3	79.399	932	182	7	245161	246087	805419	804493	0.0	649
AE003852.1	CP034672.1	79.193	942	184	10	245152	246087	1411902	1410967	1.12e-180	643
AE003852.1	CP031535.1	79.193	942	184	10	245152	246087	3275796	3274861	1.12e-180	643
AE003852.1	CP023310.1	79.193	942	184	10	245152	246087	3089738	3088803	1.12e-180	643
AE003852.1	CP023054.1	79.193	942	184	10	245152	246087	3074327	3073392	1.12e-180	643
AE003852.1	CP016321.1	79.136	949	184	11	245146	246087	210910	211851	1.12e-180	643
AE003852.1	CP010084.1	79.193	942	184	10	245152	246087	376521	375586	1.12e-180	643
AE003852.1	CP011462.1	79.193	942	184	10	245152	246087	400980	401915	1.12e-180	643
AE003852.1	CP011458.1	79.193	942	184	10	245152	246087	3283419	3282484	1.12e-180	643
AE003852.1	CP019290.1	79.185	932	184	8	245161	246087	3025890	3024964	5.19e-179	638
AE003852.1	CP019320.1	78.986	947	189	7	245146	246087	626956	627897	5.19e-179	638
AE003852.1	BA000037.2	78.986	947	189	8	245146	246087	335812	336753	5.19e-179	638
AE003852.1	CP009261.1	78.881	947	190	7	245146	246087	344025	344966	2.41e-177	632
AE003852.1	CP027030.1	78.970	932	186	8	245161	246087	2963635	2962709	1.12e-175	627
AE003852.1	CP002469.1	78.902	929	192	3	245161	246087	2993014	2992088	1.12e-175	627
AE003852.1	CP019121.1	78.669	947	192	8	245146	246087	206754	207695	5.23e-174	621
AE003852.1	CP014636.1	78.840	931	189	6	245161	246087	3140405	3139479	5.23e-174	621
AE003852.1	CP014049.2	78.519	945	197	5	245146	246087	3064353	3065294	2.43e-172	616
AE003852.1	CP011775.1	78.519	945	197	5	245146	246087	198277	199218	2.43e-172	616
AE003852.1	CP009984.1	78.710	930	192	5	245161	246087	2927093	2926167	2.43e-172	616
AE003852.1	CP017635.1	78.625	931	191	6	245161	246087	2213626	2212700	1.13e-170	610
AE003852.1	CP016228.1	78.518	931	186	13	245164	246087	119646	118723	2.45e-167	599
AE003852.1	AP014635.1	78.425	927	194	6	245164	246087	142499	143422	2.45e-167	599
AE003852.1	CP017916.1	78.416	922	179	17	245176	246087	3071837	3070926	2.47e-162	582
AE003852.1	CP016556.1	77.970	926	200	4	245164	246087	1837673	1836750	1.15e-160	577
AE003852.1	FM954972.2	78.182	935	182	19	245164	246087	194608	195531	1.15e-160	577
AE003852.1	CP001139.1	77.742	939	203	6	245152	246087	161255	162190	5.34e-159	571
AE003852.1	CP031472.1	77.754	926	202	4	245164	246087	2761485	2762408	2.48e-157	566
AE003852.1	CP000020.2	77.340	940	205	8	245152	246087	170821	171756	2.50e-152	549
AE003852.1	CP009264.2	77.047	928	205	8	245164	246087	3113205	3112282	1.17e-145	527
AE003852.1	CP034240.1	76.898	935	200	14	245161	246087	214402	213476	2.54e-142	516
AE003852.1	CP034240.1	76.801	944	203	14	245152	246087	240769	241704	2.54e-142	516
AE003852.1	FM178379.1	76.898	935	200	14	245161	246087	199416	198490	2.54e-142	516
AE003852.1	FM178379.1	76.801	944	203	14	245152	246087	310921	311856	2.54e-142	516
AE003852.1	AY239000.1	96.129	310	12	0	245778	246087	1	310	1.53e-139	507
AE003852.1	CP033577.1	76.609	932	208	8	245161	246087	1699827	1698901	5.49e-139	505
AE003852.1	CP018308.1	76.350	926	209	10	245167	246087	1154490	1153570	5.53e-134	488
AE003852.1	CP009354.1	75.862	928	216	8	245164	246087	130496	131419	2.59e-127	466
AE003852.1	LN554846.1	75.796	942	216	10	245152	246087	171544	172479	2.59e-127	466
AE003852.1	FO203526.1	76.562	832	191	4	245258	246087	3882390	3881561	2.02e-123	453
AE003852.1	AP018680.1	75.563	933	207	20	245167	246087	272305	273228	1.57e-119	440
AE003852.1	AP018685.1	75.506	939	205	21	245163	246087	2539544	2538617	2.03e-118	436
AE003852.1	CP016414.1	74.946	926	228	4	245164	246087	2830019	2829096	5.69e-114	422
AE003852.1	AF390573.1	95.736	258	11	0	245830	246087	1	258	2.65e-112	416
AE003852.1	KF648555.1	74.947	938	216	16	245161	246087	1058	129	3.42e-111	412
AE003852.1	CP016307.1	74.757	927	228	6	245164	246087	375666	376589	1.23e-110	411
AE003852.1	CP027852.1	74.759	935	223	11	245161	246087	2610366	2611295	1.59e-109	407
AE003852.1	LT575468.1	74.493	937	222	15	245161	246087	3171031	3170102	1.60e-104	390
AE003852.1	EU169455.1	99.490	196	1	0	245892	246087	1	196	1.63e-94	357
AE003852.1	EU169451.1	99.490	196	1	0	245892	246087	1	196	1.63e-94	357
AE003852.1	EU169449.1	99.490	196	1	0	245892	246087	1	196	1.63e-94	357
AE003852.1	GU576498.1	96.296	216	8	0	245872	246087	12	227	5.85e-94	355
AE003852.1	GU576497.1	94.714	227	9	3	245861	246087	2	225	2.72e-92	350
AE003852.1	GU576499.1	95.775	213	8	1	245875	246087	3	214	4.56e-90	342
AE003852.1	EU169454.1	96.939	196	6	0	245892	246087	1	196	3.55e-86	329
AE003852.1	EU169453.1	96.939	196	6	0	245892	246087	1	196	3.55e-86	329
AE003852.1	EU169452.1	96.907	194	6	0	245894	246087	3	196	4.59e-85	326
AE003852.1	EU169450.1	96.907	194	6	0	245894	246087	3	196	4.59e-85	326
AE003852.1	CP013913.1	77.551	392	79	7	245702	246087	791122	791510	1.33e-55	228
AE003852.1	CP033055.1	76.037	434	95	7	245660	246087	4570823	4571253	2.88e-52	217
AE003852.1	LR134492.1	76.982	391	83	5	245702	246087	5678196	5677808	2.88e-52	217
AE003852.1	CP023956.1	77.041	392	81	7	245702	246087	2411098	2411486	2.88e-52	217
AE003852.1	CP011254.1	76.982	391	83	5	245702	246087	1636744	1636356	2.88e-52	217
AE003852.1	CP040182.1	76.471	391	85	5	245702	246087	91343	90955	6.24e-49	206
AE003852.1	CP037734.1	76.164	365	81	6	245726	246087	105799	106160	2.26e-43	187
AE003852.1	CP036435.1	76.164	365	81	6	245726	246087	585235	584874	2.26e-43	187
AE003852.1	CP032184.1	76.164	365	81	6	245726	246087	4730623	4730262	2.26e-43	187
AE003852.1	LS992175.1	76.164	365	81	6	245726	246087	115392	115753	2.26e-43	187
AE003852.1	CP026231.1	76.164	365	81	6	245726	246087	4244409	4244048	2.26e-43	187
AE003852.1	CP011657.1	76.164	365	81	6	245726	246087	3012754	3013115	2.26e-43	187
AE003852.1	CP011612.1	76.164	365	81	6	245726	246087	3044801	3044440	2.26e-43	187
AE003852.1	CP041051.1	75.890	365	82	6	245726	246087	4807084	4806723	1.05e-41	182
AE003852.1	CP033742.1	75.890	365	82	6	245726	246087	2395966	2395605	1.05e-41	182
AE003852.1	CP024672.1	75.890	365	82	6	245726	246087	4064654	4064293	1.05e-41	182
AE003852.1	CP024677.1	75.890	365	82	6	245726	246087	4293221	4292860	1.05e-41	182
AE003852.1	CP024679.1	75.890	365	82	6	245726	246087	4263731	4263370	1.05e-41	182
AE003852.1	LS992183.1	75.890	365	82	6	245726	246087	167115	167476	1.05e-41	182
AE003852.1	CP016952.1	75.890	365	82	6	245726	246087	1160290	1160651	1.05e-41	182
AE003852.1	CP016762.1	75.890	365	82	6	245726	246087	122108	122469	1.05e-41	182
AE003852.1	CP040698.1	75.616	365	83	6	245726	246087	1041669	1041308	4.89e-40	176
AE003852.1	LR134118.1	75.616	365	83	6	245726	246087	112476	112837	4.89e-40	176
AE003852.1	CP009880.2	74.246	431	102	7	245663	246087	1093745	1093318	6.33e-39	172
AE003852.1	CP022273.1	75.342	365	84	6	245726	246087	3298896	3299257	2.28e-38	171
AE003852.1	LR699006.1	80.435	138	27	0	245344	245481	1249076	1249213	6.51e-19	106
AE003852.1	CP026045.1	80.435	138	27	0	245344	245481	1249081	1249218	6.51e-19	106
AE003852.1	CP018810.1	80.435	138	27	0	245344	245481	2244067	2244204	6.51e-19	106


