# blastn
# Iteration: 0
# Query: AE003852.1 Vibrio cholerae O1 biovar eltor str. N16961 chromosome I, complete sequence
# RID: R80B9CNP015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 65 hits found
AE003852.1	CP016324.1	100.000	1368	0	0	269068	270435	2849349	2847982	0.0	2527
AE003852.1	CP006947.1	100.000	1368	0	0	269068	270435	2902232	2900865	0.0	2527
AE003852.1	CP007653.1	100.000	1368	0	0	269068	270435	146470	147837	0.0	2527
AE003852.1	CP009042.1	100.000	1368	0	0	269068	270435	267811	269178	0.0	2527
AE003852.1	CP007634.1	100.000	1368	0	0	269068	270435	2693753	2695120	0.0	2527
AE003852.1	AP014524.1	100.000	1368	0	0	269068	270435	146525	147892	0.0	2527
AE003852.1	AJFN02000001.1	100.000	1368	0	0	269068	270435	111663	113030	0.0	2527
AE003852.1	CP003330.1	100.000	1368	0	0	269068	270435	269079	270446	0.0	2527
AE003852.1	CP003069.1	100.000	1368	0	0	269068	270435	2693075	2694442	0.0	2527
AE003852.1	CP001485.1	100.000	1368	0	0	269068	270435	371172	369805	0.0	2527
AE003852.1	CP001233.1	100.000	1368	0	0	269068	270435	253795	255162	0.0	2527
AE003852.1	AE003852.1	100.000	1368	0	0	269068	270435	269068	270435	0.0	2527
AE003852.1	CP013014.1	99.927	1368	1	0	269068	270435	2710691	2712058	0.0	2521
AE003852.1	CP012998.1	99.927	1368	1	0	269068	270435	2549973	2548606	0.0	2521
AE003852.1	CP001235.1	99.927	1368	1	0	269068	270435	301550	302917	0.0	2521
AE003852.1	CP000627.1	99.927	1368	1	0	269068	270435	2794202	2795569	0.0	2521
AE003852.1	CP036499.1	99.854	1368	2	0	269068	270435	659618	658251	0.0	2516
AE003852.1	CP002555.1	99.854	1368	2	0	269068	270435	252057	253424	0.0	2516
AE003852.1	LT897797.1	97.666	1328	30	1	269108	270435	2824719	2823393	0.0	2279
AE003852.1	CP024082.1	97.100	1345	38	1	269092	270435	2823882	2822538	0.0	2266
AE003852.1	CP022353.1	97.026	1345	39	1	269092	270435	2607530	2606186	0.0	2261
AE003852.1	LS997867.1	97.214	1328	36	1	269108	270435	2670477	2669151	0.0	2246
AE003852.1	DQ915177.1	96.868	1341	42	0	269095	270435	48567	49907	0.0	2244
AE003852.1	CP010812.1	97.139	1328	37	1	269108	270435	3892944	3891618	0.0	2241
AE003852.1	CP026531.1	96.988	1328	39	1	269108	270435	168500	169826	0.0	2230
AE003852.1	CP028892.1	96.988	1328	39	1	269108	270435	2807555	2806229	0.0	2230
AE003852.1	CP016987.1	96.988	1328	39	1	269108	270435	2832058	2830732	0.0	2230
AE003852.1	LT992492.1	96.837	1328	41	1	269108	270435	2881300	2879974	0.0	2218
AE003852.1	LT992488.1	96.837	1328	41	1	269108	270435	2881301	2879975	0.0	2218
AE003852.1	LT992486.1	96.837	1328	41	1	269108	270435	2881300	2879974	0.0	2218
AE003852.1	AB012956.1	96.837	1328	41	1	269108	270435	44614	45940	0.0	2218
AE003852.1	CP010811.1	95.325	1369	62	2	269068	270435	3783153	3781786	0.0	2172
AE003852.1	AF090685.1	96.863	1020	32	0	269416	270435	1	1020	0.0	1707
AE003852.1	AB012957.1	96.032	882	17	5	269554	270435	44635	45498	0.0	1419
AE003852.1	AB012957.1	96.491	456	15	1	269108	269563	42595	43049	0.0	752
AE003852.1	CP016383.1	82.619	1329	224	6	269108	270433	3050238	3048914	0.0	1168
AE003852.1	CP014043.2	82.543	1329	225	6	269108	270433	896485	897809	0.0	1162
AE003852.1	U47057.1	96.753	308	9	1	269108	269415	12865	13171	4.81e-141	512
AE003852.1	Y07788.1	100.000	74	0	0	269068	269141	4852	4925	3.38e-28	137
AE003852.1	AF390573.1	97.101	69	0	2	269092	269159	27485	27552	1.58e-21	115
AE003852.1	GU576499.1	98.077	52	0	1	269108	269159	26078	26128	9.60e-14	89.8
AE003852.1	GU576498.1	98.077	52	0	1	269108	269159	19437	19487	9.60e-14	89.8
AE003852.1	GU576497.1	96.154	52	1	1	269108	269159	30393	30443	4.46e-12	84.2
AE003852.1	EF076669.1	100.000	33	0	0	269073	269105	9680	9712	2.09e-05	62.1


